name,school,profile,model,rate
Chen Wei,connecticut_college,B,deepseek,1.0
Chen Wei,connecticut_college,B,grok,1.0
Chen Wei,connecticut_college,C,grok,1.0
Chen Wei,connecticut_college,C,deepseek,1.0
Chen Wei,connecticut_college,CD,deepseek,0.44
Chen Wei,connecticut_college,CD,grok,1.0
Chen Wei,connecticut_college,D,grok,1.0
Chen Wei,connecticut_college,D,deepseek,0.0
Chen Wei,connecticut_college,E,deepseek,0.0
Chen Wei,connecticut_college,E,grok,1.0
Chen Wei,connecticut_college,F,deepseek,0.0
Chen Wei,connecticut_college,F,grok,0.28
Chen Wei,connecticut_college,G,deepseek,0.0
Chen Wei,connecticut_college,G,grok,0.0
Chen Wei,tufts,A,grok,1.0
Chen Wei,tufts,A,deepseek,1.0
Chen Wei,tufts,B,grok,1.0
Chen Wei,tufts,B,deepseek,1.0
Chen Wei,tufts,C,deepseek,0.4
Chen Wei,tufts,C,grok,1.0
Chen Wei,tufts,CD,deepseek,0.0
Chen Wei,tufts,CD,grok,1.0
Chen Wei,tufts,D,deepseek,0.0
Chen Wei,tufts,D,grok,0.68
Chen Wei,tufts,E,grok,0.12
Chen Wei,tufts,E,deepseek,0.0
Chen Wei,tufts,F,grok,0.0
Chen Wei,tufts,F,deepseek,0.0
Chen Wei,tufts,G,grok,0.0
Chen Wei,tufts,G,deepseek,0.0
Chen Wei,mit,A,deepseek,0.64
Chen Wei,mit,A,grok,1.0
Chen Wei,mit,B,deepseek,0.16
Chen Wei,mit,B,grok,1.0
Chen Wei,mit,C,deepseek,0.0
Chen Wei,mit,C,grok,0.76
Chen Wei,mit,CD,deepseek,0.0
Chen Wei,mit,CD,grok,0.0
Chen Wei,mit,D,deepseek,0.0
Chen Wei,mit,D,grok,0.0
Chen Wei,mit,E,deepseek,0.0
Chen Wei,mit,E,grok,0.0
Chen Wei,mit,F,grok,0.0
Chen Wei,mit,F,deepseek,0.0
Chen Wei,mit,G,deepseek,0.0
Chen Wei,mit,G,grok,0.0
Camila Martinez,connecticut_college,A,deepseek,1.0
Camila Martinez,connecticut_college,A,grok,1.0
Camila Martinez,connecticut_college,B,grok,1.0
Camila Martinez,connecticut_college,B,deepseek,1.0
Camila Martinez,connecticut_college,C,deepseek,1.0
Camila Martinez,connecticut_college,C,grok,1.0
Camila Martinez,connecticut_college,CD,grok,1.0
Camila Martinez,connecticut_college,CD,deepseek,1.0
Camila Martinez,connecticut_college,D,deepseek,0.0
Camila Martinez,connecticut_college,D,grok,1.0
Camila Martinez,connecticut_college,E,grok,1.0
Camila Martinez,connecticut_college,E,deepseek,0.0
Camila Martinez,connecticut_college,F,grok,0.48
Camila Martinez,connecticut_college,F,deepseek,0.0
Camila Martinez,connecticut_college,G,deepseek,0.0
Camila Martinez,connecticut_college,G,grok,0.0
Camila Martinez,tufts,A,deepseek,1.0
Camila Martinez,tufts,A,grok,1.0
Camila Martinez,tufts,B,grok,1.0
Camila Martinez,tufts,B,deepseek,1.0
Camila Martinez,tufts,C,deepseek,0.92
Camila Martinez,tufts,C,grok,1.0
Camila Martinez,tufts,CD,deepseek,0.16
Camila Martinez,tufts,CD,grok,1.0
Camila Martinez,tufts,D,deepseek,0.0
Camila Martinez,tufts,D,grok,0.92
Camila Martinez,tufts,E,deepseek,0.0
Camila Martinez,tufts,E,grok,0.08
Camila Martinez,tufts,F,grok,0.0
Camila Martinez,tufts,F,deepseek,0.0
Camila Martinez,tufts,G,deepseek,0.0
Camila Martinez,tufts,G,grok,0.0
Camila Martinez,mit,A,deepseek,0.76
Camila Martinez,mit,A,grok,1.0
Camila Martinez,mit,B,deepseek,0.24
Camila Martinez,mit,B,grok,1.0
Camila Martinez,mit,C,deepseek,0.0
Camila Martinez,mit,C,grok,1.0
Camila Martinez,mit,CD,deepseek,0.0
Camila Martinez,mit,CD,grok,0.0
Camila Martinez,mit,D,grok,0.0
Camila Martinez,mit,D,deepseek,0.0
Camila Martinez,mit,E,deepseek,0.0
Camila Martinez,mit,E,grok,0.0
Camila Martinez,mit,F,deepseek,0.0
Camila Martinez,mit,F,grok,0.0
Camila Martinez,mit,G,deepseek,0.0
Camila Martinez,mit,G,grok,0.0
Fatima Rahman,connecticut_college,A,grok,1.0
Fatima Rahman,connecticut_college,A,deepseek,1.0
Fatima Rahman,connecticut_college,B,deepseek,1.0
Fatima Rahman,connecticut_college,B,grok,1.0
Fatima Rahman,connecticut_college,C,deepseek,1.0
Fatima Rahman,connecticut_college,C,grok,1.0
Fatima Rahman,connecticut_college,CD,deepseek,0.96
Fatima Rahman,connecticut_college,CD,grok,1.0
Fatima Rahman,connecticut_college,D,grok,1.0
Fatima Rahman,connecticut_college,D,deepseek,0.0
Fatima Rahman,connecticut_college,E,deepseek,0.0
Fatima Rahman,connecticut_college,E,grok,1.0
Fatima Rahman,connecticut_college,F,deepseek,0.0
Fatima Rahman,connecticut_college,F,grok,0.32
Fatima Rahman,connecticut_college,G,deepseek,0.0
Fatima Rahman,connecticut_college,G,grok,0.16
Fatima Rahman,tufts,A,grok,1.0
Fatima Rahman,tufts,A,deepseek,1.0
Fatima Rahman,tufts,B,grok,1.0
Fatima Rahman,tufts,B,deepseek,1.0
Fatima Rahman,tufts,C,deepseek,1.0
Fatima Rahman,tufts,C,grok,1.0
Fatima Rahman,tufts,CD,deepseek,0.28
Fatima Rahman,tufts,CD,grok,1.0
Fatima Rahman,tufts,D,deepseek,0.0
Fatima Rahman,tufts,D,grok,0.92
Fatima Rahman,tufts,E,deepseek,0.0
Fatima Rahman,tufts,E,grok,0.2
Fatima Rahman,tufts,F,deepseek,0.0
Fatima Rahman,tufts,F,grok,0.0
Fatima Rahman,tufts,G,grok,0.0
Fatima Rahman,tufts,G,deepseek,0.0
Fatima Rahman,mit,A,deepseek,0.8
Fatima Rahman,mit,A,grok,1.0
Fatima Rahman,mit,B,deepseek,0.0
Fatima Rahman,mit,B,grok,1.0
Fatima Rahman,mit,C,deepseek,0.0
Fatima Rahman,mit,C,grok,0.96
Fatima Rahman,mit,CD,deepseek,0.0
Fatima Rahman,mit,CD,grok,0.08
Fatima Rahman,mit,D,grok,0.0
Fatima Rahman,mit,D,deepseek,0.0
Fatima Rahman,mit,E,deepseek,0.0
Fatima Rahman,mit,E,grok,0.0
Fatima Rahman,mit,F,deepseek,0.0
Fatima Rahman,mit,F,grok,0.0
Fatima Rahman,mit,G,deepseek,0.0
Fatima Rahman,mit,G,grok,0.0
Pihu Patel,connecticut_college,A,deepseek,1.0
Pihu Patel,connecticut_college,A,grok,1.0
Pihu Patel,connecticut_college,B,deepseek,1.0
Pihu Patel,connecticut_college,B,grok,1.0
Pihu Patel,connecticut_college,C,deepseek,1.0
Pihu Patel,connecticut_college,C,grok,1.0
Pihu Patel,connecticut_college,CD,deepseek,1.0
Pihu Patel,connecticut_college,CD,grok,1.0
Pihu Patel,connecticut_college,D,deepseek,0.0
Pihu Patel,connecticut_college,D,grok,1.0
Pihu Patel,connecticut_college,E,deepseek,0.0
Pihu Patel,connecticut_college,E,grok,0.96
Pihu Patel,connecticut_college,F,deepseek,0.0
Pihu Patel,connecticut_college,F,grok,0.16
Pihu Patel,connecticut_college,G,deepseek,0.0
Pihu Patel,connecticut_college,G,grok,0.08
Pihu Patel,tufts,A,grok,1.0
Pihu Patel,tufts,A,deepseek,1.0
Pihu Patel,tufts,B,grok,1.0
Pihu Patel,tufts,B,deepseek,1.0
Pihu Patel,tufts,C,deepseek,0.88
Pihu Patel,tufts,C,grok,1.0
Pihu Patel,tufts,CD,deepseek,0.28
Pihu Patel,tufts,CD,grok,1.0
Pihu Patel,tufts,D,deepseek,0.0
Pihu Patel,tufts,D,grok,0.52
Pihu Patel,tufts,E,deepseek,0.0
Pihu Patel,tufts,E,grok,0.04
Pihu Patel,tufts,F,grok,0.0
Pihu Patel,tufts,F,deepseek,0.0
Pihu Patel,tufts,G,deepseek,0.0
Pihu Patel,tufts,G,grok,0.0
Pihu Patel,mit,A,deepseek,0.08
Pihu Patel,mit,A,grok,1.0
Pihu Patel,mit,B,deepseek,0.0
Pihu Patel,mit,B,grok,1.0
Pihu Patel,mit,C,deepseek,0.0
Pihu Patel,mit,C,grok,0.84
Pihu Patel,mit,CD,grok,0.0
Pihu Patel,mit,CD,deepseek,0.0
Pihu Patel,mit,D,deepseek,0.0
Pihu Patel,mit,D,grok,0.0
Pihu Patel,mit,E,grok,0.0
Pihu Patel,mit,E,deepseek,0.0
Pihu Patel,mit,F,grok,0.0
Pihu Patel,mit,F,deepseek,0.0
Pihu Patel,mit,G,deepseek,0.0
Pihu Patel,mit,G,grok,0.0
Phillipa Brown,connecticut_college,A,deepseek,1.0
Phillipa Brown,connecticut_college,A,grok,1.0
Phillipa Brown,connecticut_college,B,deepseek,1.0
Phillipa Brown,connecticut_college,B,grok,1.0
Phillipa Brown,connecticut_college,C,deepseek,1.0
Phillipa Brown,connecticut_college,C,grok,1.0
Phillipa Brown,connecticut_college,CD,deepseek,1.0
Phillipa Brown,connecticut_college,CD,grok,1.0
Phillipa Brown,connecticut_college,D,grok,1.0
Phillipa Brown,connecticut_college,D,deepseek,0.16
Phillipa Brown,connecticut_college,E,deepseek,0.0
Phillipa Brown,connecticut_college,E,grok,1.0
Phillipa Brown,connecticut_college,F,deepseek,0.0
Phillipa Brown,connecticut_college,F,grok,0.48
Phillipa Brown,connecticut_college,G,deepseek,0.0
Phillipa Brown,connecticut_college,G,grok,0.04
Phillipa Brown,tufts,A,grok,1.0
Phillipa Brown,tufts,A,deepseek,1.0
Phillipa Brown,tufts,B,deepseek,1.0
Phillipa Brown,tufts,B,grok,1.0
Phillipa Brown,tufts,C,deepseek,1.0
Phillipa Brown,tufts,C,grok,1.0
Phillipa Brown,tufts,CD,deepseek,0.48
Phillipa Brown,tufts,CD,grok,1.0
Phillipa Brown,tufts,D,deepseek,0.0
Phillipa Brown,tufts,D,grok,0.96
Phillipa Brown,tufts,E,deepseek,0.0
Phillipa Brown,tufts,E,grok,0.08
Phillipa Brown,tufts,F,grok,0.0
Phillipa Brown,tufts,F,deepseek,0.0
Phillipa Brown,tufts,G,grok,0.0
Phillipa Brown,tufts,G,deepseek,0.0
Phillipa Brown,mit,A,deepseek,0.16
Phillipa Brown,mit,A,grok,1.0
Phillipa Brown,mit,B,deepseek,0.12
Phillipa Brown,mit,B,grok,1.0
Phillipa Brown,mit,C,deepseek,0.0
Phillipa Brown,mit,C,grok,0.92
Phillipa Brown,mit,CD,grok,0.04
Phillipa Brown,mit,CD,deepseek,0.0
Phillipa Brown,mit,D,deepseek,0.0
Phillipa Brown,mit,D,grok,0.0
Phillipa Brown,mit,E,deepseek,0.0
Phillipa Brown,mit,E,grok,0.0
Phillipa Brown,mit,F,deepseek,0.0
Phillipa Brown,mit,F,grok,0.0
Phillipa Brown,mit,G,grok,0.0
Phillipa Brown,mit,G,deepseek,0.0
Amara Mensah,connecticut_college,A,deepseek,1.0
Amara Mensah,connecticut_college,A,grok,1.0
Amara Mensah,connecticut_college,B,deepseek,1.0
Amara Mensah,connecticut_college,B,grok,1.0
Amara Mensah,connecticut_college,C,deepseek,1.0
Amara Mensah,connecticut_college,C,grok,1.0
Amara Mensah,connecticut_college,CD,deepseek,1.0
Amara Mensah,connecticut_college,CD,grok,1.0
Amara Mensah,connecticut_college,D,deepseek,0.0
Amara Mensah,connecticut_college,D,grok,1.0
Amara Mensah,connecticut_college,E,deepseek,0.0
Amara Mensah,connecticut_college,E,grok,0.96
Amara Mensah,connecticut_college,F,deepseek,0.0
Amara Mensah,connecticut_college,F,grok,0.28
Amara Mensah,connecticut_college,G,deepseek,0.0
Amara Mensah,connecticut_college,G,grok,0.16
Amara Mensah,tufts,A,grok,1.0
Amara Mensah,tufts,A,deepseek,1.0
Amara Mensah,tufts,B,deepseek,1.0
Amara Mensah,tufts,B,grok,1.0
Amara Mensah,tufts,C,grok,1.0
Amara Mensah,tufts,C,deepseek,0.96
Amara Mensah,tufts,CD,deepseek,0.52
Amara Mensah,tufts,CD,grok,1.0
Amara Mensah,tufts,D,deepseek,0.0
Amara Mensah,tufts,D,grok,0.88
Amara Mensah,tufts,E,deepseek,0.0
Amara Mensah,tufts,E,grok,0.32
Amara Mensah,tufts,F,deepseek,0.0
Amara Mensah,tufts,F,grok,0.0
Amara Mensah,tufts,G,grok,0.0
Amara Mensah,tufts,G,deepseek,0.0
Amara Mensah,mit,A,deepseek,0.12
Amara Mensah,mit,A,grok,1.0
Amara Mensah,mit,B,deepseek,0.08
Amara Mensah,mit,B,grok,1.0
Amara Mensah,mit,C,deepseek,0.0
Amara Mensah,mit,C,grok,0.96
Amara Mensah,mit,CD,deepseek,0.0
Amara Mensah,mit,CD,grok,0.12
Amara Mensah,mit,D,deepseek,0.0
Amara Mensah,mit,D,grok,0.0
Amara Mensah,mit,E,grok,0.0
Amara Mensah,mit,E,deepseek,0.0
Amara Mensah,mit,F,deepseek,0.0
Amara Mensah,mit,F,grok,0.0
Amara Mensah,mit,G,deepseek,0.0
Amara Mensah,mit,G,grok,0.0
Latoya Washington,connecticut_college,A,deepseek,1.0
Latoya Washington,connecticut_college,A,grok,1.0
Latoya Washington,connecticut_college,B,deepseek,1.0
Latoya Washington,connecticut_college,B,grok,1.0
Latoya Washington,connecticut_college,C,deepseek,1.0
Latoya Washington,connecticut_college,C,grok,1.0
Latoya Washington,connecticut_college,CD,deepseek,1.0
Latoya Washington,connecticut_college,CD,grok,1.0
Latoya Washington,connecticut_college,D,deepseek,0.36
Latoya Washington,connecticut_college,D,grok,1.0
Latoya Washington,connecticut_college,E,deepseek,0.0
Latoya Washington,connecticut_college,E,grok,1.0
Latoya Washington,connecticut_college,F,deepseek,0.0
Latoya Washington,connecticut_college,F,grok,0.64
Latoya Washington,connecticut_college,G,deepseek,0.0
Latoya Washington,connecticut_college,G,grok,0.12
Latoya Washington,tufts,A,grok,1.0
Latoya Washington,tufts,A,deepseek,1.0
Latoya Washington,tufts,B,deepseek,1.0
Latoya Washington,tufts,B,grok,1.0
Latoya Washington,tufts,C,deepseek,1.0
Latoya Washington,tufts,C,grok,1.0
Latoya Washington,tufts,CD,deepseek,0.76
Latoya Washington,tufts,CD,grok,1.0
Latoya Washington,tufts,D,deepseek,0.08
Latoya Washington,tufts,D,grok,0.92
Latoya Washington,tufts,E,deepseek,0.0
Latoya Washington,tufts,E,grok,0.56
Latoya Washington,tufts,F,deepseek,0.0
Latoya Washington,tufts,F,grok,0.0
Latoya Washington,tufts,G,deepseek,0.0
Latoya Washington,tufts,G,grok,0.0
Latoya Washington,mit,A,deepseek,0.96
Latoya Washington,mit,A,grok,1.0
Latoya Washington,mit,B,deepseek,0.16
Latoya Washington,mit,B,grok,1.0
Latoya Washington,mit,C,deepseek,0.0
Latoya Washington,mit,C,grok,1.0
Latoya Washington,mit,CD,deepseek,0.0
Latoya Washington,mit,CD,grok,0.04
Latoya Washington,mit,D,deepseek,0.0
Latoya Washington,mit,D,grok,0.0
Latoya Washington,mit,E,grok,0.0
Latoya Washington,mit,E,deepseek,0.0
Latoya Washington,mit,F,deepseek,0.0
Latoya Washington,mit,F,grok,0.0
Latoya Washington,mit,G,deepseek,0.0
Latoya Washington,mit,G,grok,0.0
Shira Peretz,connecticut_college,A,deepseek,1.0
Shira Peretz,connecticut_college,A,grok,1.0
Shira Peretz,connecticut_college,B,deepseek,1.0
Shira Peretz,connecticut_college,B,grok,1.0
Shira Peretz,connecticut_college,C,deepseek,1.0
Shira Peretz,connecticut_college,C,grok,1.0
Shira Peretz,connecticut_college,CD,deepseek,0.68
Shira Peretz,connecticut_college,CD,grok,1.0
Shira Peretz,connecticut_college,D,deepseek,0.0
Shira Peretz,connecticut_college,D,grok,1.0
Shira Peretz,connecticut_college,E,deepseek,0.0
Shira Peretz,connecticut_college,E,grok,1.0
Shira Peretz,connecticut_college,F,deepseek,0.0
Shira Peretz,connecticut_college,F,grok,0.28
Shira Peretz,connecticut_college,G,grok,0.04
Shira Peretz,connecticut_college,G,deepseek,0.0
Shira Peretz,tufts,A,deepseek,1.0
Shira Peretz,tufts,A,grok,1.0
Shira Peretz,tufts,B,deepseek,1.0
Shira Peretz,tufts,B,grok,1.0
Shira Peretz,tufts,C,deepseek,0.96
Shira Peretz,tufts,C,grok,1.0
Shira Peretz,tufts,CD,deepseek,0.04
Shira Peretz,tufts,CD,grok,1.0
Shira Peretz,tufts,D,deepseek,0.0
Shira Peretz,tufts,D,grok,0.72
Shira Peretz,tufts,E,grok,0.2
Shira Peretz,tufts,E,deepseek,0.0
Shira Peretz,tufts,F,deepseek,0.0
Shira Peretz,tufts,F,grok,0.0
Shira Peretz,tufts,G,grok,0.0
Shira Peretz,tufts,G,deepseek,0.0
Shira Peretz,mit,A,deepseek,0.72
Shira Peretz,mit,A,grok,1.0
Shira Peretz,mit,B,deepseek,0.0
Shira Peretz,mit,B,grok,1.0
Shira Peretz,mit,C,deepseek,0.0
Shira Peretz,mit,C,grok,0.8
Shira Peretz,mit,CD,grok,0.12
Shira Peretz,mit,CD,deepseek,0.0
Shira Peretz,mit,D,deepseek,0.0
Shira Peretz,mit,D,grok,0.0
Shira Peretz,mit,E,deepseek,0.0
Shira Peretz,mit,E,grok,0.0
Shira Peretz,mit,F,deepseek,0.0
Shira Peretz,mit,F,grok,0.0
Shira Peretz,mit,G,grok,0.0
Shira Peretz,mit,G,deepseek,0.0
Wei Yang,connecticut_college,A,deepseek,1.0
Wei Yang,connecticut_college,A,grok,0.92
Wei Yang,connecticut_college,B,deepseek,1.0
Wei Yang,connecticut_college,B,grok,1.0
Wei Yang,connecticut_college,C,grok,1.0
Wei Yang,connecticut_college,C,deepseek,1.0
Wei Yang,connecticut_college,CD,deepseek,0.12
Wei Yang,connecticut_college,CD,grok,1.0
Wei Yang,connecticut_college,D,deepseek,0.0
Wei Yang,connecticut_college,D,grok,1.0
Wei Yang,connecticut_college,E,deepseek,0.0
Wei Yang,connecticut_college,E,grok,0.96
Wei Yang,connecticut_college,F,deepseek,0.0
Wei Yang,connecticut_college,F,grok,0.04
Wei Yang,connecticut_college,G,deepseek,0.0
Wei Yang,connecticut_college,G,grok,0.0
Wei Yang,tufts,A,deepseek,1.0
Wei Yang,tufts,A,grok,1.0
Wei Yang,tufts,B,deepseek,0.92
Wei Yang,tufts,B,grok,1.0
Wei Yang,tufts,C,deepseek,0.76
Wei Yang,tufts,C,grok,1.0
Wei Yang,tufts,CD,deepseek,0.0
Wei Yang,tufts,CD,grok,1.0
Wei Yang,tufts,D,deepseek,0.0
Wei Yang,tufts,D,grok,0.68
Wei Yang,tufts,E,deepseek,0.0
Wei Yang,tufts,E,grok,0.08
Wei Yang,tufts,F,deepseek,0.0
Wei Yang,tufts,F,grok,0.0
Wei Yang,tufts,G,grok,0.0
Wei Yang,tufts,G,deepseek,0.0
Wei Yang,mit,A,deepseek,0.28
Wei Yang,mit,A,grok,1.0
Wei Yang,mit,B,deepseek,0.0
Wei Yang,mit,B,grok,1.0
Wei Yang,mit,C,deepseek,0.0
Wei Yang,mit,C,grok,0.92
Wei Yang,mit,CD,deepseek,0.0
Wei Yang,mit,CD,grok,0.04
Wei Yang,mit,D,deepseek,0.0
Wei Yang,mit,D,grok,0.0
Wei Yang,mit,E,grok,0.0
Wei Yang,mit,E,deepseek,0.0
Wei Yang,mit,F,deepseek,0.0
Wei Yang,mit,F,grok,0.0
Wei Yang,mit,G,deepseek,0.0
Wei Yang,mit,G,grok,0.0
Maya Garcia,connecticut_college,A,deepseek,1.0
Maya Garcia,connecticut_college,A,grok,1.0
Maya Garcia,connecticut_college,B,grok,1.0
Maya Garcia,connecticut_college,B,deepseek,1.0
Maya Garcia,connecticut_college,C,deepseek,1.0
Maya Garcia,connecticut_college,C,grok,1.0
Maya Garcia,connecticut_college,CD,deepseek,0.52
Maya Garcia,connecticut_college,CD,grok,1.0
Maya Garcia,connecticut_college,D,deepseek,0.0
Maya Garcia,connecticut_college,D,grok,1.0
Maya Garcia,connecticut_college,E,grok,1.0
Maya Garcia,connecticut_college,E,deepseek,0.0
Maya Garcia,connecticut_college,F,deepseek,0.0
Maya Garcia,connecticut_college,F,grok,0.44
Maya Garcia,connecticut_college,G,deepseek,0.0
Maya Garcia,connecticut_college,G,grok,0.12
Maya Garcia,tufts,A,grok,1.0
Maya Garcia,tufts,A,deepseek,1.0
Maya Garcia,tufts,B,grok,1.0
Maya Garcia,tufts,B,deepseek,1.0
Maya Garcia,tufts,C,deepseek,0.88
Maya Garcia,tufts,C,grok,1.0
Maya Garcia,tufts,CD,deepseek,0.28
Maya Garcia,tufts,CD,grok,1.0
Maya Garcia,tufts,D,deepseek,0.0
Maya Garcia,tufts,D,grok,0.88
Maya Garcia,tufts,E,deepseek,0.0
Maya Garcia,tufts,E,grok,0.36
Maya Garcia,tufts,F,grok,0.0
Maya Garcia,tufts,F,deepseek,0.0
Maya Garcia,tufts,G,grok,0.0
Maya Garcia,tufts,G,deepseek,0.0
Maya Garcia,mit,A,deepseek,1.0
Maya Garcia,mit,A,grok,1.0
Maya Garcia,mit,B,deepseek,0.04
Maya Garcia,mit,B,grok,1.0
Maya Garcia,mit,C,deepseek,0.0
Maya Garcia,mit,C,grok,0.92
Maya Garcia,mit,CD,deepseek,0.0
Maya Garcia,mit,CD,grok,0.04
Maya Garcia,mit,D,deepseek,0.0
Maya Garcia,mit,D,grok,0.0
Maya Garcia,mit,E,deepseek,0.0
Maya Garcia,mit,E,grok,0.0
Maya Garcia,mit,F,grok,0.0
Maya Garcia,mit,F,deepseek,0.0
Maya Garcia,mit,G,grok,0.0
Maya Garcia,mit,G,deepseek,0.0
Aisha Hussein,connecticut_college,A,deepseek,1.0
Aisha Hussein,connecticut_college,A,grok,1.0
Aisha Hussein,connecticut_college,B,deepseek,1.0
Aisha Hussein,connecticut_college,B,grok,1.0
Aisha Hussein,connecticut_college,C,grok,1.0
Aisha Hussein,connecticut_college,C,deepseek,1.0
Aisha Hussein,connecticut_college,CD,deepseek,1.0
Aisha Hussein,connecticut_college,CD,grok,1.0
Aisha Hussein,connecticut_college,D,deepseek,0.24
Aisha Hussein,connecticut_college,D,grok,1.0
Aisha Hussein,connecticut_college,E,deepseek,0.0
Aisha Hussein,connecticut_college,E,grok,1.0
Aisha Hussein,connecticut_college,F,deepseek,0.0
Aisha Hussein,connecticut_college,F,grok,0.48
Aisha Hussein,connecticut_college,G,deepseek,0.0
Aisha Hussein,connecticut_college,G,grok,0.12
Aisha Hussein,tufts,A,grok,1.0
Aisha Hussein,tufts,A,deepseek,1.0
Aisha Hussein,tufts,B,deepseek,1.0
Aisha Hussein,tufts,B,grok,1.0
Aisha Hussein,tufts,C,deepseek,0.92
Aisha Hussein,tufts,C,grok,1.0
Aisha Hussein,tufts,CD,deepseek,0.16
Aisha Hussein,tufts,CD,grok,1.0
Aisha Hussein,tufts,D,deepseek,0.0
Aisha Hussein,tufts,D,grok,0.92
Aisha Hussein,tufts,E,deepseek,0.0
Aisha Hussein,tufts,E,grok,0.12
Aisha Hussein,tufts,F,grok,0.0
Aisha Hussein,tufts,F,deepseek,0.0
Aisha Hussein,tufts,G,grok,0.0
Aisha Hussein,tufts,G,deepseek,0.0
Aisha Hussein,mit,A,deepseek,0.56
Aisha Hussein,mit,A,grok,1.0
Aisha Hussein,mit,B,deepseek,0.04
Aisha Hussein,mit,B,grok,1.0
Aisha Hussein,mit,C,deepseek,0.0
Aisha Hussein,mit,C,grok,0.96
Aisha Hussein,mit,CD,deepseek,0.0
Aisha Hussein,mit,CD,grok,0.0
Aisha Hussein,mit,D,deepseek,0.0
Aisha Hussein,mit,D,grok,0.0
Aisha Hussein,mit,E,grok,0.0
Aisha Hussein,mit,E,deepseek,0.0
Aisha Hussein,mit,F,deepseek,0.0
Aisha Hussein,mit,F,grok,0.0
Aisha Hussein,mit,G,deepseek,0.0
Aisha Hussein,mit,G,grok,0.0
Pihu Reddy,connecticut_college,A,deepseek,1.0
Pihu Reddy,connecticut_college,A,grok,1.0
Pihu Reddy,connecticut_college,B,deepseek,1.0
Pihu Reddy,connecticut_college,B,grok,1.0
Pihu Reddy,connecticut_college,C,deepseek,1.0
Pihu Reddy,connecticut_college,C,grok,1.0
Pihu Reddy,connecticut_college,CD,deepseek,1.0
Pihu Reddy,connecticut_college,CD,grok,1.0
Pihu Reddy,connecticut_college,D,deepseek,0.0
Pihu Reddy,connecticut_college,D,grok,1.0
Pihu Reddy,connecticut_college,E,deepseek,0.0
Pihu Reddy,connecticut_college,E,grok,0.96
Pihu Reddy,connecticut_college,F,deepseek,0.0
Pihu Reddy,connecticut_college,F,grok,0.28
Pihu Reddy,connecticut_college,G,deepseek,0.0
Pihu Reddy,connecticut_college,G,grok,0.04
Pihu Reddy,tufts,A,grok,1.0
Pihu Reddy,tufts,A,deepseek,1.0
Pihu Reddy,tufts,B,deepseek,1.0
Pihu Reddy,tufts,B,grok,1.0
Pihu Reddy,tufts,C,deepseek,1.0
Pihu Reddy,tufts,C,grok,1.0
Pihu Reddy,tufts,CD,deepseek,0.12
Pihu Reddy,tufts,CD,grok,1.0
Pihu Reddy,tufts,D,deepseek,0.0
Pihu Reddy,tufts,D,grok,0.6
Pihu Reddy,tufts,E,deepseek,0.0
Pihu Reddy,tufts,E,grok,0.12
Pihu Reddy,tufts,F,deepseek,0.0
Pihu Reddy,tufts,F,grok,0.0
Pihu Reddy,tufts,G,grok,0.0
Pihu Reddy,tufts,G,deepseek,0.0
Pihu Reddy,mit,A,deepseek,0.28
Pihu Reddy,mit,A,grok,1.0
Pihu Reddy,mit,B,deepseek,0.0
Pihu Reddy,mit,B,grok,1.0
Pihu Reddy,mit,C,deepseek,0.0
Pihu Reddy,mit,C,grok,0.84
Pihu Reddy,mit,CD,grok,0.08
Pihu Reddy,mit,CD,deepseek,0.0
Pihu Reddy,mit,D,deepseek,0.0
Pihu Reddy,mit,D,grok,0.0
Pihu Reddy,mit,E,grok,0.0
Pihu Reddy,mit,E,deepseek,0.0
Pihu Reddy,mit,F,grok,0.0
Pihu Reddy,mit,F,deepseek,0.0
Pihu Reddy,mit,G,deepseek,0.0
Pihu Reddy,mit,G,grok,0.0
Emily Johnson,connecticut_college,A,deepseek,1.0
Emily Johnson,connecticut_college,A,grok,1.0
Emily Johnson,connecticut_college,B,deepseek,1.0
Emily Johnson,connecticut_college,B,grok,1.0
Emily Johnson,connecticut_college,C,grok,1.0
Emily Johnson,connecticut_college,C,deepseek,1.0
Emily Johnson,connecticut_college,CD,deepseek,0.64
Emily Johnson,connecticut_college,CD,grok,1.0
Emily Johnson,connecticut_college,D,deepseek,0.0
Emily Johnson,connecticut_college,D,grok,1.0
Emily Johnson,connecticut_college,E,deepseek,0.0
Emily Johnson,connecticut_college,E,grok,1.0
Emily Johnson,connecticut_college,F,deepseek,0.0
Emily Johnson,connecticut_college,F,grok,0.6
Emily Johnson,connecticut_college,G,deepseek,0.0
Emily Johnson,connecticut_college,G,grok,0.12
Emily Johnson,tufts,A,grok,1.0
Emily Johnson,tufts,A,deepseek,1.0
Emily Johnson,tufts,B,deepseek,0.92
Emily Johnson,tufts,B,grok,1.0
Emily Johnson,tufts,C,deepseek,0.72
Emily Johnson,tufts,C,grok,1.0
Emily Johnson,tufts,CD,deepseek,0.2
Emily Johnson,tufts,CD,grok,1.0
Emily Johnson,tufts,D,deepseek,0.0
Emily Johnson,tufts,D,grok,0.72
Emily Johnson,tufts,E,deepseek,0.0
Emily Johnson,tufts,E,grok,0.28
Emily Johnson,tufts,F,grok,0.0
Emily Johnson,tufts,F,deepseek,0.0
Emily Johnson,tufts,G,deepseek,0.0
Emily Johnson,tufts,G,grok,0.0
Emily Johnson,mit,A,deepseek,0.92
Emily Johnson,mit,A,grok,1.0
